交易日期,市场风险溢价因子(流通市值加权),市场风险溢价因子(总市值加权),市值因子(流通市值加权),市值因子(总市值加权),帐面市值比因子(流通市值加权),帐面市值比因子(总市值加权),盈利能力因子(流通市值加权),盈利能力因子(总市值加权),投资模式因子(流通市值加权),投资模式因子(总市值加权)
2023-08-16,-0.008484,-0.008382,0.000206,-0.000556,0.002911,0.002396,-0.003205,-0.005851,0.000826,0.002005
2023-08-17,0.004643,0.005188,0.010665,0.010377,-0.005707,-0.005288,0.004582,0.003676,0.001143,0.001572
2023-08-18,-0.012287,-0.01225,-0.002332,-0.001928,0.01086,0.010616,-0.00573,-0.00524,-0.004766,-0.004832
2023-08-21,-0.010809,-0.010374,0.006849,0.007287,0.001083,0.001704,0.003918,0.004227,0.001206,0.001638
2023-08-22,0.009019,0.008488,-0.008466,-0.007529,0.002328,0.003266,-0.002612,-0.005097,0.004958,0.00533
2023-08-23,-0.013927,-0.014496,-0.00027,-0.00075,0.008594,0.00754,-0.005705,-0.005991,-0.002331,-0.00188
2023-08-24,0.001675,0.001212,-0.003279,-0.003455,-0.016129,-0.016127,0.005258,0.006213,-0.003905,-0.003889
2023-08-25,-0.006598,-0.007666,-0.011595,-0.01282,0.01188,0.009237,-0.007085,-0.007741,-0.004148,-0.004439
2023-08-28,0.011561,0.011313,-0.001275,-0.003053,0.010006,0.007716,-0.004613,-0.005082,0.004926,0.005355
2023-08-29,0.012015,0.013842,0.022558,0.024002,-0.014601,-0.012041,0.013053,0.012937,0.000708,0.000208
2023-08-30,-0.000693,-0.000427,0.00625,0.007555,-0.010532,-0.008532,0.00862,0.009394,-9.3e-05,8.6e-05
2023-08-31,-0.004868,-0.004933,-0.000675,0.000128,-0.002924,-0.001094,0.00076,0.001674,-0.005501,-0.00556
2023-09-01,0.004919,0.004525,-0.003024,-0.00325,0.001128,0.00111,-0.000242,0.000329,0.001193,0.001013
2023-09-04,0.015391,0.015024,0.000804,1.4e-05,0.000471,-0.000199,-0.000419,-0.000302,0.002588,0.002554
2023-09-05,-0.006886,-0.006519,0.003324,0.003881,-0.003718,-0.003029,0.003466,0.002666,-0.003901,-0.00376
2023-09-06,0.000289,0.000542,0.005491,0.005564,0.00117,0.001356,-0.0015,-0.001445,0.000401,0.000551
2023-09-07,-0.011339,-0.0118,-0.003597,-0.00351,0.005056,0.005021,-0.004947,-0.006429,0.003138,0.003187
2023-09-08,-0.002108,-0.001789,0.004204,0.004361,0.000105,0.000659,-0.00362,-0.003437,-0.000825,-0.000766
2023-09-11,0.008073,0.008009,-0.001408,-0.001764,-0.002302,-0.002445,0.002071,0.002646,-0.000189,-0.000328
2023-09-12,-0.001248,-0.001203,0.001409,0.000933,0.000645,0.000581,0.002228,0.002706,-0.001657,-0.00157
2023-09-13,-0.005408,-0.005834,-0.004618,-0.005014,0.006614,0.006134,-0.003223,-0.002846,0.000532,0.000649
2023-09-14,0.000874,7.6e-05,-0.009151,-0.009512,0.00743,0.00687,-0.004502,-0.004578,0.000686,0.000832
2023-09-15,-0.003251,-0.003138,0.006037,0.005605,-0.001252,-0.001606,-0.001268,-0.002089,0.003376,0.003005
2023-09-18,0.003148,0.003234,0.007332,0.006812,-0.006028,-0.006099,0.001855,0.002016,-0.003521,-0.003603
2023-09-19,-0.00144,-0.002119,-0.009977,-0.010298,0.008653,0.008151,-0.003568,-0.004152,-0.001084,-0.001207
2023-09-20,-0.003781,-0.004026,-0.00336,-0.003051,0.005097,0.005405,-0.002009,-0.002483,-0.000161,-0.000187
2023-09-21,-0.007298,-0.007424,0.000401,-5.8e-05,0.002522,0.002543,-0.003075,-0.003495,0.00372,0.003821
2023-09-22,0.0148,0.015116,0.001787,0.002882,-0.004622,-0.003248,0.003586,0.003882,0.000547,0.000484
2023-09-25,-0.005287,-0.005264,0.001578,0.001741,-0.000685,-0.000473,0.000525,0.001237,-0.006812,-0.006522
2023-09-26,-0.005177,-0.005225,0.000498,0.000439,0.003534,0.003263,-0.00266,-0.003026,0.001863,0.001964
2023-09-27,0.001164,0.001403,0.001925,0.001918,-0.005163,-0.00509,0.006329,0.006502,-0.004068,-0.00409
2023-09-28,0.001909,0.002328,0.011679,0.010608,-0.000485,-0.001072,-0.002241,-0.002539,0.002949,0.003653
2023-10-09,-0.002287,-0.002269,-0.002267,-0.001766,-0.00148,-0.00018,0.002597,0.003264,-0.006179,-0.006276
2023-10-10,-0.006433,-0.006256,0.006551,0.006031,-0.007176,-0.006819,-0.005911,-0.006572,0.004343,0.00483
2023-10-11,0.000892,0.00109,-6.9e-05,0.00069,-0.00287,-0.0022,0.002284,0.002302,-0.002348,-0.002384
2023-10-12,0.009879,0.009582,-0.004236,-0.004925,0.002751,0.00138,-0.004809,-0.004471,-0.003781,-0.003676
2023-10-13,-0.005185,-0.005467,-0.000132,-0.000238,0.005968,0.005958,-0.005558,-0.005474,-0.002155,-0.002018
2023-10-16,-0.005221,-0.005553,0.002824,0.001508,0.007499,0.006457,-0.008526,-0.008986,0.00447,0.004495
2023-10-17,0.003258,0.003234,-0.005248,-0.005031,0.001449,0.001416,-0.000785,-0.001534,-0.001069,-0.001185
2023-10-18,-0.008992,-0.009509,-0.008909,-0.009215,0.002059,0.001741,-0.003387,-0.004252,-0.003686,-0.00323
2023-10-19,-0.018442,-0.017903,0.009152,0.008924,0.001099,0.001004,-0.001036,-0.001477,0.00329,0.003447
2023-10-20,-0.008196,-0.00829,3.5e-05,-0.000743,0.003124,0.001896,0.000708,0.000142,-0.000579,-0.000522
2023-10-23,-0.013648,-0.014429,-0.008855,-0.009108,-0.000132,-0.000795,-0.003662,-0.004143,-0.000799,-0.00072
2023-10-24,0.006393,0.007576,0.022953,0.023035,-0.000351,0.000589,0.000722,-0.000847,0.00506,0.005382
2023-10-25,0.004003,0.004133,0.014551,0.013011,-0.004685,-0.00612,-0.002345,-0.002712,0.007861,0.008617
2023-10-26,0.005579,0.005426,-0.003566,-0.003391,0.005008,0.004233,-0.001757,-0.000617,-0.001177,-0.000937
2023-10-27,0.010541,0.011218,-0.000185,0.000566,-0.008069,-0.006814,0.009739,0.011203,-0.003599,-0.004385
2023-10-30,0.002065,0.002774,0.009723,0.009421,-0.016797,-0.016186,0.008369,0.007705,0.000582,0.000903
2023-10-31,-0.001463,-0.001665,-0.00117,-0.001719,0.002371,0.002251,-0.003906,-0.004611,0.000802,0.001293
2023-11-01,0.001054,0.001083,0.004891,0.004602,-0.001903,-0.001436,0.002365,0.001966,-0.000287,0.000214
2023-11-02,-0.004736,-0.005298,-0.004216,-0.004835,0.006951,0.006293,-0.005289,-0.005595,0.003855,0.004021
2023-11-03,0.006645,0.008574,0.003716,0.00448,-0.009035,-0.007688,0.006529,0.007192,-0.00245,-0.002433
2023-11-06,0.009603,0.010578,0.009184,0.0094,-0.009795,-0.009456,0.002445,0.001914,0.003019,0.002576
2023-11-07,0.000129,0.000403,0.007784,0.007607,0.000549,0.000468,-0.0006,-0.000703,0.001473,0.001784
2023-11-08,-0.001383,-0.00128,0.004078,0.00361,-0.003919,-0.004208,0.000716,0.001124,0.003196,0.003157
2023-11-09,-0.000391,-0.000777,-0.007985,-0.007267,0.00465,0.004088,0.001604,0.001693,-0.005392,-0.005486
2023-11-10,-0.004658,-0.004501,0.00475,0.004097,0.002826,0.003039,0.001373,0.000755,-0.000245,7.5e-05
2023-11-13,0.002682,0.003139,0.00859,0.008591,0.000368,-1.4e-05,-0.000954,4.6e-05,0.004911,0.0048
2023-11-14,0.002204,0.002419,0.002652,0.003114,-0.001448,-0.001011,-0.003032,-0.003312,0.003935,0.003593
2023-11-15,0.006105,0.006113,0.000153,0.000581,-0.002515,-0.001958,0.002909,0.002845,-0.004378,-0.004555
2023-11-16,-0.006569,-0.006949,0.001894,0.001491,0.003453,0.002442,-0.005922,-0.006182,0.003561,0.00374
2023-11-17,0.000784,0.001148,0.007279,0.007454,-0.002928,-0.002942,0.00132,0.002,-0.000247,-0.000353
2023-11-20,0.004438,0.00467,0.007317,0.007235,-0.003702,-0.003982,-0.00127,-0.000766,0.003002,0.002978
2023-11-21,-0.000634,-0.001115,-0.003029,-0.00409,0.00202,0.001037,-0.002703,-0.002505,0.003823,0.003905
2023-11-22,-0.008039,-0.008199,-2.6e-05,-0.000795,0.003904,0.003631,-0.006285,-0.006665,0.004801,0.004907
2023-11-23,0.006025,0.006169,0.003728,0.003681,0.002198,0.001622,0.004381,0.003978,-0.000797,-0.000944
2023-11-24,-0.006397,-0.007052,-0.003661,-0.004398,0.004077,0.00313,-0.003295,-0.003912,0.000283,0.000186
2023-11-27,-0.005026,-0.004823,0.005925,0.00622,0.000409,0.000894,-0.000128,-0.000321,0.000162,0.00032
2023-11-28,0.002514,0.00297,0.007228,0.007736,-0.000681,-0.000289,0.003062,0.00388,-0.001399,-0.001953
2023-11-29,-0.006261,-0.006362,0.001524,0.00191,-0.002651,-0.001702,0.002764,0.002724,-0.002025,-0.001401
2023-11-30,0.001977,0.001579,-0.007812,-0.007522,0.002456,0.002634,-0.003882,-0.004591,0.00072,0.000174
2023-12-01,0.001394,0.001752,0.005341,0.004508,0.002414,0.002024,-0.004239,-0.004123,0.010523,0.011014
2023-12-04,-0.002766,-0.002762,0.0063,0.005327,0.00173,0.000937,-0.003581,-0.003935,0.004906,0.005162
2023-12-05,-0.017087,-0.016973,0.000805,0.000458,0.003213,0.003015,-0.003409,-0.003899,-0.001283,-0.001263
2023-12-06,-8.3e-05,0.000293,0.005019,0.00429,-0.004661,-0.005044,0.002377,0.002625,0.001644,0.001918
2023-12-07,-0.001169,-0.001364,-0.004088,-0.003896,0.003218,0.003089,-0.003859,-0.004104,0.003653,0.003896
2023-12-08,-7.1e-05,7e-06,-0.017168,-0.015306,-0.000989,0.001122,0.007759,0.009429,-0.004341,-0.005212
2023-12-11,0.007063,0.007422,0.003492,0.003769,-0.001026,-0.000423,-0.0002,-0.000743,0.000766,0.000723
2023-12-12,0.004296,0.004053,0.004071,0.002957,0.004789,0.003839,-0.005119,-0.005114,0.005824,0.0065
2023-12-13,-0.011766,-0.011612,0.009929,0.008986,0.005572,0.004568,-0.003977,-0.00416,0.000366,0.000286
2023-12-14,-0.003624,-0.003745,0.002948,0.002484,0.00292,0.002453,-0.000485,-0.000387,0.000745,0.000771
2023-12-15,-0.004644,-0.00452,0.001977,0.001589,-0.001763,-0.002109,0.000247,2.1e-05,-0.000504,-0.000325
2023-12-18,-0.005099,-0.005645,-0.007176,-0.006814,0.006297,0.006194,-0.002757,-0.003446,-0.00387,-0.003494
2023-12-19,0.000787,0.000777,0.000516,0.00117,-0.004617,-0.003992,0.002203,0.003198,-0.002757,-0.002784
2023-12-20,-0.010013,-0.009944,0.001954,0.002433,0.00563,0.006404,0.00232,0.002953,-0.006284,-0.006208
2023-12-21,0.005702,0.005823,0.001406,0.000996,-0.006345,-0.006624,0.005293,0.005844,-0.002559,-0.002437
2023-12-22,-0.001898,-0.001868,-0.015108,-0.014446,0.00231,0.002094,0.005752,0.005893,-0.01275,-0.012801
2023-12-25,0.002289,0.001852,-0.007938,-0.00708,-0.001602,-0.001247,0.00491,0.005708,-0.004209,-0.004556
2023-12-26,-0.006572,-0.006555,-0.00637,-0.006847,0.005004,0.004588,-0.001511,-0.001736,-0.002504,-0.002394
2023-12-27,0.006099,0.0062,0.003077,0.003199,0.002297,0.002642,0.000812,0.000381,0.001577,0.002124
2023-12-28,0.014367,0.014917,0.000416,0.000783,-0.015997,-0.015826,0.009523,0.010329,-0.006862,-0.007173
2023-12-29,0.007738,0.008344,0.009742,0.009996,-0.003757,-0.002936,0.002227,0.001863,0.001226,0.001574
2024-01-02,-0.004371,-0.004465,0.012298,0.010495,0.010875,0.009592,-0.004979,-0.005929,0.003392,0.003982
2024-01-03,0.000356,-0.000121,-0.003536,-0.003921,0.008263,0.007394,-0.005528,-0.00541,0.002732,0.002568
2024-01-04,-0.004387,-0.004488,0.005328,0.004983,0.008524,0.007928,-0.003544,-0.00362,0.000275,0.000817
2024-01-05,-0.008537,-0.008908,-0.009511,-0.009188,0.007768,0.007799,-0.001793,-0.001622,-0.001888,-0.001959
2024-01-08,-0.013755,-0.014062,-0.002694,-0.002871,0.004996,0.004577,-0.003754,-0.003404,-8.3e-05,-5.4e-05
2024-01-09,0.002378,0.002247,0.005181,0.004674,-0.000129,-0.000523,-5.8e-05,0.000347,0.002048,0.001617
2024-01-10,-0.006585,-0.006742,-0.003894,-0.003965,-0.002771,-0.00321,0.002197,0.002304,-0.001522,-0.001956
2024-01-11,0.005003,0.006065,0.011144,0.011414,-0.010907,-0.010582,0.002941,0.003903,0.004243,0.004186
2024-01-12,-0.002034,-0.002311,-0.005548,-0.005312,0.007628,0.007058,-0.000276,-0.000392,-0.005959,-0.006251
2024-01-15,0.001113,0.000744,-0.0014,-0.001775,0.005282,0.004903,-0.003871,-0.004078,0.004663,0.005135
2024-01-16,0.00224,0.001951,-0.008131,-0.00787,0.001251,0.001314,-0.002361,-0.002832,-0.003398,-0.003185
2024-01-17,-0.020604,-0.021053,-0.002934,-0.003406,0.009395,0.00878,-0.004771,-0.004502,0.001263,0.001154
2024-01-18,0.003919,0.003597,-0.016669,-0.015853,-0.01066,-0.009881,0.007075,0.006868,-0.007595,-0.00749
2024-01-19,-0.005517,-0.006033,-0.008842,-0.00868,0.000411,0.001291,-0.000495,0.000107,0.00079,0.000263
2024-01-22,-0.028646,-0.030147,-0.033435,-0.032776,0.006917,0.007063,-0.006465,-0.006731,-0.007278,-0.007234
2024-01-23,0.005443,0.005721,-0.011436,-0.010267,-0.000466,8.3e-05,0.003146,0.003486,0.001455,0.000859
2024-01-24,0.017976,0.017798,0.000263,-0.000664,0.012386,0.011017,-0.01098,-0.012001,0.011096,0.011546
2024-01-25,0.028657,0.028724,0.008217,0.007773,0.009905,0.00983,-0.000702,-0.001332,0.007518,0.007753
2024-01-26,0.002038,0.001155,0.0007,-0.001218,0.013689,0.011382,-0.011456,-0.011862,0.009983,0.010559
2024-01-29,-0.010767,-0.011705,-0.024522,-0.023886,0.01507,0.015369,-0.005937,-0.005141,-0.002403,-0.002708
2024-01-30,-0.019261,-0.019897,-0.013458,-0.013245,0.008188,0.008395,-0.002203,-0.002422,-0.003113,-0.003359
2024-01-31,-0.015686,-0.017077,-0.038005,-0.036648,0.012834,0.012468,-0.003339,-0.002748,-0.013139,-0.013769
2024-02-01,-0.007198,-0.007069,-0.015441,-0.013265,-0.006807,-0.004255,0.009411,0.009396,-0.008319,-0.008743
2024-02-02,-0.015471,-0.016566,-0.030154,-0.029374,0.012442,0.012764,-0.005107,-0.003882,-0.002194,-0.002934
2024-02-05,-0.012908,-0.015867,-0.083918,-0.082141,0.008934,0.009454,0.006325,0.008433,-0.022854,-0.024796
2024-02-06,0.032078,0.032961,-0.038902,-0.033749,-0.008701,-0.005809,0.027171,0.029701,-0.016756,-0.019553
2024-02-07,0.01195,0.011315,-0.060047,-0.056467,-0.003115,-0.001109,0.025008,0.028135,-0.007753,-0.009558
2024-02-08,0.014162,0.016366,0.068282,0.067447,-0.00577,-0.007293,0.007292,0.004709,0.003793,0.004914
2024-02-19,0.018018,0.018218,0.031888,0.030254,0.000786,0.000654,-0.008694,-0.009566,0.011517,0.013002
2024-02-20,0.005264,0.005456,0.013383,0.012941,-0.001449,-0.001082,-0.007509,-0.009094,0.006679,0.007062
2024-02-21,0.009713,0.00969,0.012566,0.011598,-0.00788,-0.008235,-0.008025,-0.008361,0.001985,0.002317
2024-02-22,0.012361,0.012607,0.016801,0.016827,-0.00547,-0.00477,-0.000213,-0.00041,0.004793,0.005091
2024-02-23,0.005478,0.0061,0.029792,0.02874,-0.006742,-0.006738,-0.006444,-0.007108,0.005796,0.006733
2024-02-26,-0.007946,-0.006907,0.027067,0.026504,-0.010625,-0.009648,0.005682,0.004884,0.005201,0.005548
2024-02-27,0.014175,0.014861,0.013625,0.013622,-0.006162,-0.006071,0.003292,0.003421,0.005191,0.005122
2024-02-28,-0.021526,-0.023121,-0.05037,-0.049996,0.008782,0.00857,-0.000374,7.5e-05,-0.007931,-0.009022
2024-02-29,0.020496,0.021389,0.017061,0.017121,-0.011761,-0.011272,0.005086,0.00466,0.000754,0.001125
2024-03-01,0.005264,0.005725,0.006284,0.006985,-0.004744,-0.004291,0.005154,0.005708,-0.001631,-0.001039
2024-03-04,0.00423,0.004128,0.000529,0.001321,-0.00218,-0.001621,0.008657,0.008931,-0.000674,-0.001347
2024-03-05,0.002312,0.001481,-0.019518,-0.019046,0.005124,0.005202,-0.004694,-0.00474,-0.00373,-0.003553
2024-03-06,-0.001639,-0.000958,0.016033,0.015098,-0.002067,-0.002153,0.001698,0.00084,-0.000289,-9e-05
2024-03-07,-0.004004,-0.004616,0.001443,0.000794,0.010383,0.009535,-0.003905,-0.00336,0.001132,0.001676
2024-03-08,0.008617,0.008667,0.002831,0.002634,-0.001591,-0.001735,0.006719,0.006463,-0.000856,-0.000538
2024-03-11,0.008376,0.009163,0.009413,0.008425,-0.016147,-0.016778,0.005582,0.00587,-0.004935,-0.005037
2024-03-12,-0.003563,-0.002765,0.016556,0.0155,-0.01781,-0.018483,0.001154,0.0,0.005326,0.005584
2024-03-13,-0.003522,-0.00334,0.005729,0.005614,-0.002662,-0.002449,0.004286,0.004352,0.00111,0.001394
2024-03-14,-0.001579,-0.002039,-0.001818,-0.002127,0.005439,0.004522,-0.000166,-0.000201,-0.000667,-0.000368
2024-03-15,0.005163,0.005537,0.011124,0.011311,0.000586,0.000786,-0.00104,-0.000556,0.002539,0.002581
2024-03-18,0.010203,0.010854,0.00996,0.009852,-0.005303,-0.004598,0.000623,-0.000131,0.001256,0.001657
2024-03-19,-0.005685,-0.00559,0.006081,0.006246,-0.00309,-0.002018,0.002581,0.002918,-0.000123,-2.6e-05
2024-03-20,0.005599,0.005889,0.008831,0.008989,0.000498,0.000844,-0.004504,-0.003741,0.005315,0.004525
2024-03-21,-0.000525,-0.000653,0.005674,0.00489,0.001,0.000281,-0.006517,-0.006743,0.003461,0.003346
2024-03-22,-0.008804,-0.009124,-0.003282,-0.002067,0.004729,0.005077,-0.003143,-0.001527,0.00017,-0.001451
2024-03-25,-0.008458,-0.009397,-0.016478,-0.016559,0.011476,0.010186,0.00192,0.003428,-0.003782,-0.004232
2024-03-26,0.002841,0.002817,-0.001578,-0.001731,0.002567,0.002588,-0.000366,-0.000269,-0.0077,-0.007741
2024-03-27,-0.014698,-0.01572,-0.016917,-0.017336,0.013512,0.012936,-0.00521,-0.005863,-0.005564,-0.00498
2024-03-28,0.007629,0.00889,0.016842,0.017164,-0.008178,-0.00745,0.006733,0.006229,0.007837,0.008397
2024-03-29,0.009822,0.009846,0.005764,0.005614,0.006663,0.005989,0.002585,0.002219,-0.003579,-0.003219
2024-04-01,0.014054,0.014662,0.006803,0.007048,-0.0065,-0.005733,0.002804,0.003529,-0.001412,-0.001044
2024-04-02,-0.000839,-0.000647,0.00305,0.001718,0.008467,0.007324,8.8e-05,-0.000214,-0.003628,-0.002975
2024-04-03,-0.002092,-0.002526,-0.005355,-0.005447,0.006818,0.007131,0.003141,0.002761,-0.003856,-0.003149
2024-04-08,-0.008106,-0.008644,-0.015934,-0.015237,0.012045,0.012089,-0.00684,-0.004926,-0.000865,-0.001865
2024-04-09,0.000532,0.001145,0.012907,0.01252,-0.010535,-0.010565,0.004947,0.004761,-0.00221,-0.001943
2024-04-10,-0.008411,-0.009012,-0.01345,-0.012979,0.0076,0.00741,-0.000289,0.000625,-0.004052,-0.004378
2024-04-11,0.001134,0.001129,0.00112,0.001378,0.003935,0.003815,0.000344,0.001064,0.002954,0.002017
2024-04-12,-0.006169,-0.006301,-3e-05,0.000943,0.003634,0.003714,0.003607,0.004709,-0.001921,-0.002016
2024-04-15,0.010966,0.009677,-0.06325,-0.060457,0.01348,0.014096,0.013186,0.012261,-0.017382,-0.018485
2024-04-16,-0.019216,-0.020917,-0.058384,-0.055972,0.018117,0.01839,0.007146,0.008245,-0.015019,-0.016591
2024-04-17,0.023438,0.025022,0.045615,0.045663,-0.000416,0.00057,-0.001424,-0.002225,0.005235,0.006205
2024-04-18,0.000252,1.3e-05,-0.003305,-0.003158,0.00183,0.001902,-0.000236,-0.001305,-0.004415,-0.002958
2024-04-19,-0.00176,-0.002148,-0.000511,-0.000513,0.010382,0.009411,0.000967,0.000226,-0.003446,-0.002134
2024-04-22,-0.008117,-0.007774,-0.005293,-0.004253,-0.009478,-0.008344,0.003154,0.002354,-0.002792,-0.003259
2024-04-23,-0.006564,-0.006297,0.017884,0.017896,-0.006742,-0.005741,-0.004886,-0.006199,0.001395,0.002289
2024-04-24,0.007533,0.007844,0.014073,0.013933,-0.003035,-0.002692,0.000911,0.00176,0.004342,0.004213
2024-04-25,0.002632,0.002569,0.004073,0.004269,0.00224,0.002302,-0.001148,-0.00116,-0.001599,-0.001713
2024-04-26,0.011805,0.011967,-0.00184,-0.002314,-0.010765,-0.011626,0.004578,0.002929,0.004849,0.004891
2024-04-29,0.009425,0.010277,0.017183,0.01615,-0.010776,-0.010561,-0.002277,-0.002162,0.006853,0.006112
2024-04-30,-0.002921,-0.003174,-3.3e-05,0.00047,0.005189,0.005737,0.000858,0.000866,-0.002226,-0.002478
2024-05-06,0.01172,0.012365,0.008559,0.009144,-0.004568,-0.003907,0.010247,0.010433,-0.007263,-0.007052
2024-05-07,0.002394,0.002618,0.005765,0.006214,-0.001784,-0.001884,0.003376,0.001903,-0.005284,-0.004551
2024-05-08,-0.007663,-0.00786,-0.002047,-0.001944,0.006856,0.006754,-0.003075,-0.002702,-0.004522,-0.004606
2024-05-09,0.007976,0.008375,0.002841,0.00273,-0.003967,-0.00409,0.007648,0.007581,-0.003923,-0.003611
2024-05-10,-0.000331,-0.000863,-0.01034,-0.010714,0.013174,0.011705,-0.003326,-0.003225,0.001071,0.001504
2024-05-13,-0.003284,-0.003788,-0.017377,-0.016682,0.011161,0.011083,0.000636,0.001434,-0.004659,-0.00514
2024-05-14,-0.000238,0.000235,0.011393,0.011604,-0.004269,-0.003781,-0.002472,-0.001905,0.006601,0.006353
2024-05-15,-0.007244,-0.007519,0.002388,0.001418,0.000631,-0.00039,0.000537,0.000408,0.003661,0.003891
2024-05-16,0.002183,0.002039,0.005554,0.004295,0.001412,0.000351,-0.006051,-0.007351,0.005125,0.006152
2024-05-17,0.009532,0.009781,0.001532,0.001373,0.003431,0.002442,-0.000285,-0.000833,0.003445,0.003519
2024-05-20,0.005417,0.00551,-0.002512,-0.001437,-0.001428,-0.000369,0.005506,0.005183,-0.004795,-0.005172
2024-05-21,-0.004442,-0.004616,-0.006191,-0.005916,0.005602,0.005626,-0.002539,-0.002044,0.000939,0.000907
2024-05-22,5.9e-05,0.000397,0.003282,0.003388,-0.00197,-0.002844,-0.000394,-0.000672,-0.000803,-0.00111
2024-05-23,-0.013478,-0.01378,-0.008808,-0.008249,0.002505,0.003069,0.002018,0.001734,-0.005038,-0.005136
2024-05-24,-0.008234,-0.008399,0.001736,0.001417,0.007268,0.007028,-0.001962,-0.00098,0.000508,7.7e-05
2024-05-27,0.010766,0.010509,-0.00589,-0.00572,0.00553,0.005338,0.000526,-0.000203,-0.002593,-0.002007
2024-05-28,-0.006119,-0.006352,-0.00319,-0.00309,0.000444,0.000543,8.6e-05,-0.000186,-0.006264,-0.005897
2024-05-29,0.001867,0.002077,0.001005,0.001327,-0.003574,-0.004107,0.008628,0.008875,-0.005042,-0.004795
2024-05-30,-0.006812,-0.0066,-0.004783,-0.004392,-0.001274,-0.000336,0.000615,-0.000128,-0.003193,-0.003221
2024-05-31,-0.001026,-0.000609,0.008242,0.009032,-0.001059,-4.6e-05,-0.001522,-0.001058,0.002803,0.003007
2024-06-03,-0.002532,-0.002963,-0.020561,-0.017992,0.003696,0.005608,0.007591,0.008659,-0.012502,-0.013329
2024-06-04,0.004516,0.004283,-0.019677,-0.018723,0.004642,0.004576,0.007236,0.007517,-0.004,-0.005244
2024-06-05,-0.008877,-0.008536,-0.015551,-0.014529,-0.002184,-0.001575,-0.000473,0.000228,-0.001808,-0.002473
2024-06-06,-0.005716,-0.006817,-0.037502,-0.035543,0.010739,0.011514,0.009713,0.010959,-0.011949,-0.012473
2024-06-07,0.002881,0.003299,0.024943,0.022687,0.008277,0.006625,-0.012382,-0.013975,0.009717,0.010628
2024-06-11,-0.006859,-0.00607,0.009751,0.010679,-0.011117,-0.009988,0.0045,0.005318,1.9e-05,-0.000311
2024-06-12,0.004314,0.004564,0.015557,0.015566,-0.002254,-0.001871,0.000545,1.2e-05,0.004979,0.0053
2024-06-13,-0.004461,-0.00435,-0.002718,-0.001455,0.000932,0.001776,-0.000265,0.000496,-0.003944,-0.004536
2024-06-14,0.003116,0.00288,-0.001318,-0.001578,0.002293,0.002305,-0.00389,-0.004314,0.00305,0.003306
2024-06-17,-0.00477,-0.004532,-0.002716,-0.00228,-0.006807,-0.005874,0.002676,0.002775,-0.002269,-0.00222
2024-06-18,0.005828,0.006022,0.011017,0.010148,0.001917,0.001128,-0.004287,-0.005016,0.003519,0.004472
2024-06-19,-0.002317,-0.002723,0.002233,0.001899,0.004145,0.003772,-0.00601,-0.006461,0.00027,0.0017
2024-06-20,-0.008053,-0.008471,-0.01453,-0.013666,0.008766,0.008693,-0.001939,-0.001811,-0.004055,-0.004236
2024-06-21,-0.001498,-0.001457,0.000397,0.000208,0.004931,0.004627,0.000281,-0.000269,-0.00047,-2.7e-05
2024-06-24,-0.011241,-0.012419,-0.025945,-0.02588,0.004568,0.004465,-0.002549,-0.003416,-0.007178,-0.006619
2024-06-25,-0.002677,-0.002704,0.008688,0.00789,0.006617,0.005725,-0.001513,-0.001806,0.000475,0.000723
2024-06-26,0.010056,0.01093,0.017175,0.018168,-0.005533,-0.004127,0.00139,0.001623,0.00329,0.003277
2024-06-27,-0.008089,-0.008562,-0.007545,-0.007386,0.00729,0.007192,-0.008453,-0.008549,-0.000914,-0.000825
2024-06-28,0.007585,0.007389,0.000201,0.000447,0.010066,0.009922,0.00332,0.003571,-0.000815,-0.000893
2024-07-01,0.010315,0.010087,-0.000398,-0.000725,0.011372,0.010113,-0.002397,-0.003244,0.004908,0.005477
2024-07-02,0.001466,0.000931,0.005874,0.004254,0.003256,0.001105,-0.012905,-0.014394,0.00533,0.00558
2024-07-03,-0.005547,-0.005696,-0.003828,-0.004888,0.000376,-0.000877,-0.003721,-0.002522,0.005151,0.004499
2024-07-04,-0.008053,-0.008763,-0.022461,-0.02166,0.005007,0.005453,0.002068,0.002672,-0.008642,-0.008512
2024-07-05,-0.002817,-0.002179,0.014917,0.014103,-0.008897,-0.008506,0.003829,0.003468,0.007799,0.007425
2024-07-08,-0.008409,-0.009147,-0.020454,-0.01957,0.007946,0.00829,-0.002001,-0.001331,-0.008353,-0.007969
2024-07-09,0.012426,0.012769,0.00388,0.005365,-0.002825,-0.001621,0.004688,0.005027,-0.006283,-0.006359
2024-07-10,-0.005318,-0.005277,-0.004016,-0.002972,-0.001898,-0.00087,-0.003252,-0.003105,-0.006961,-0.006174
2024-07-11,0.013359,0.013986,0.021048,0.020309,-0.008619,-0.008537,0.00504,0.004808,0.007405,0.007214
2024-07-12,0.001294,0.001045,-0.003957,-0.004856,0.004012,0.002388,-0.007308,-0.007331,-0.001749,-0.001766
2024-07-15,0.000989,0.000271,-0.018648,-0.018051,0.007626,0.007654,-0.003844,-0.004085,-0.002708,-0.002579
2024-07-16,0.003017,0.003045,-0.004239,-0.003924,-0.002781,-0.002693,0.000773,0.001141,0.002359,0.002139
2024-07-17,-0.005406,-0.005774,-0.00834,-0.00935,-0.001699,-0.003034,-0.008873,-0.008984,-0.000195,6.4e-05
